Start Character,Header,Vendor Identification,Software Version,PACKET TYPE,PACKET IDENTIFIER,Live /History Packet,IMEI Number,Vehicle Registration Number,GPS Fix.1 or 0,Date in DDMMYYYY Format,Time HHMMSS Format,Latitude in decimal degree & Direction,,Longitude in decimal degree & Direction,,Speed,Heading,Number Of Satellites,Altitude in meters,PDOP Positional dilution of precision,HDOP Horizontal dilution of precision,Network Operator Name,Ignition Status,Vehicle Battery Status (1 or 0),Vehicle Battery Voltage,Internal Battery Voltage,Emergency Status (1 or 0),Tamper Alert. C (Close) or O (Open),GSM Signal Strength,MCC,MNC,LAC,Cell ID,NMR (Network Measurement Report) Neighboring Cell IDs,,,,,,,,,,,,Digital Inputs Status,Digital Outputs Status,Sequence Number Of Message,End Of Packet,Packet Arrival Date,Packet Arrival Time
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,618,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,13:28.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,628,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,13:28.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,638,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,13:28.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,648,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,13:28.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,658,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,13:28.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,708,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,13:28.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,719,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,729,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,739,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,749,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,759,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,809,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,819,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,829,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,839,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,849,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:50.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,859,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:50.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,909,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:50.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,919,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:50.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,929,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:50.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,939,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:50.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,949,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:50.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,959,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:50.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1009,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,18:50.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1019,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:45.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1029,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:45.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1039,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:45.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1049,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:45.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1059,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:45.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1109,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:45.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1119,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:45.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1129,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:45.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1139,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:45.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1149,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1159,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1209,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1219,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1229,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1239,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1249,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1259,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1309,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:40.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1319,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:40.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1329,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:40.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1339,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:40.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1349,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:40.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1359,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:40.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1409,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:40.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1419,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:40.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1429,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:40.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1439,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:51.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1449,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:51.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1459,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:51.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1509,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:51.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1519,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:51.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1529,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:51.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1539,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:51.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1549,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:51.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1559,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,14:51.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1609,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:02.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1619,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:02.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1629,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:02.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1639,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:02.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1649,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:02.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1659,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:02.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1709,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:02.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1719,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:02.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1729,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:02.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1739,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:41.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1749,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:41.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1759,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:41.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1809,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:41.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1819,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:41.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1829,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:41.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1839,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:41.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1849,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:41.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1859,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:41.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1909,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:51.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1919,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:51.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1929,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:51.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1939,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:51.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1949,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:51.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1959,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:51.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2009,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:51.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2019,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,15:51.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1458,0,0,0,0,0,0,0,0,0,0,BSNL,0,0,0,0,27-05-2022,15:51.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2958,0,0,0,0,0,0,0,0,0,0,BSNL,0,0,0,0,27-05-2022,16:01.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,4458,0,0,0,0,0,0,0,0,0,0,BSNL,0,0,0,0,27-05-2022,16:01.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,5958,0,0,0,0,0,0,0,0,0,0,BSNL,0,0,0,0,27-05-2022,16:01.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1459,0,0,0,0,0,0,0,0,0,0,BSNL,0,0,0,0,27-05-2022,16:01.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2959,0,0,0,0,0,0,0,0,0,0,BSNL,0,0,0,0,27-05-2022,16:01.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,IN,7,L,8.64337E+14,TN04E1234,0,6012080,245,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:01.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,IF,8,L,8.64337E+14,TN04E1234,0,6012080,255,0,0,0,0,0,0,0,0,0,0,BSNL,0,0,0,0,27-05-2022,16:01.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,IN,7,L,8.64337E+14,TN04E1234,0,6012080,259,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:01.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,309,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:01.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,319,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:11.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,IF,8,L,8.64337E+14,TN04E1234,0,6012080,326,0,0,0,0,0,0,0,0,0,0,BSNL,0,0,0,0,27-05-2022,16:11.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,IN,7,L,8.64337E+14,TN04E1234,0,6012080,334,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:11.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,344,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:11.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,354,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:11.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,404,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:11.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,414,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:11.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,424,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:11.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,434,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:20.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,444,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:30.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,454,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,16:41.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,454,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:22.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,504,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:22.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,514,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:22.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,524,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:22.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,534,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:22.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,544,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:22.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,554,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:22.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,604,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:22.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,614,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:22.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,625,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:36.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,635,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,19:36.6,,,,,,,,,,,,,,,,,,,,,,,
